Row ID,Supplier ID,Supplier Name,Country,NART,Use case,Module (ID),Category,Section,Field (label),Field Type,Required @ go-live,Editable by supplier,Value submitted,Submission date,Status,Workflow status,Last contact date
R006520,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,3,REACH,REACh regulation No 1907/2006/EC,Declaration of comformidity,Freetext,Yes,yes,"Yes, compliant.",2026-07-14,Flagged (needs supplier confirmation),Open,2026-07-14
R006524,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,3,REACH,REACh regulation No 1907/2006/EC,Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-08-02,Flagged (needs supplier confirmation),Open,2026-08-02
R006527,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,4,Legislations,Chemicals prohibition ordinance ChemVerbotsV,Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-08-18,Flagged (needs supplier confirmation),Open,2026-08-18
R006530,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,5,Legislations,POP regulation No 2019/1021/EC,Evaluation Procedures,Dropdown,Yes,yes,,2026-07-31,Missing,Open,2026-07-31
R006533,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,6,Legislations,PFOS/PFOA Directive 2006/122/EU,Evaluation Procedures,Dropdown,Yes,yes,,2026-08-19,Missing,Open,2026-08-19
R006535,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,7,Legislations,Packaging directive 94/62/EC,Declaration of comformidity,Freetext,Yes,yes,Unknown / not specified,2026-08-07,Flagged (needs supplier confirmation),Open,2026-08-07
R006538,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,8,Legislations,RoHS directive 2011/65/EC incl. amendments,Declaration of comformidity,Freetext,Yes,yes,,2026-08-28,Missing,Open,2026-08-28
R006543,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,10,Legislations,International Electrotechnical Commission (IEC) 61249-2- 21 standard (Halogens),"International Electrotechnical Commission (IEC) 61249-2- 21 standard (Halogens).
Does this product contain any Halogens above the limits emntioed in the standard",Dropdown,Yes,yes,"yes, see attachment",2026-08-26,Flagged (needs supplier confirmation),Open,2026-08-26
R006548,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,11,Legislations,Deforestation Regulation (EU) 2023/1115 (EUDR) repealing EU Timber Regulation (EU) No 995/2010 (EUTR),Evaluation Procedures,Dropdown,Yes,yes,Supplier declaration and material declaration,2026-08-22,Outdated,Open,2026-08-22
R006550,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,12,Requirements,Halal / Kosher requirements,Please confirm that the above-metioned product does not contain any substances of animal origin or ethanol,Dropdown,Yes,yes,"yes, see attachment",2026-08-25,Flagged (needs supplier confirmation),Open,2026-08-25
R006560,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,15,Requirements,Antimony,Please list all included antimony compounds with their CAS numbers and concentrations:,Freetext,Yes,yes,,2026-08-13,Missing,Open,2026-08-13
R006562,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,16,Requirements,Silicone,Does this product contain silicone or other silicone compounds?,Dropdown,Yes,yes,,2026-07-29,Missing,Open,2026-07-29
R006563,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,16,Requirements,Silicone,Please list all included silicone compounds with their CAS numbers and concentrations:,Freetext,Yes,yes,TBD,2026-07-14,Flagged (needs supplier confirmation),Open,2026-07-14
R006564,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,16,Requirements,Silicone,Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-07-27,Flagged (needs supplier confirmation),Open,2026-07-27
R006565,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,17,Requirements,Microplastics / Synthetic polymer microparticles (SPM),Does your product contain any microplastics as mentioned in Commission Regulation (EU) 2023/2055?,Dropdown,Yes,yes,,2026-08-05,Missing,Open,2026-08-05
R006567,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,17,Requirements,Microplastics / Synthetic polymer microparticles (SPM),Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-08-24,Flagged (needs supplier confirmation),Open,2026-08-24
R006568,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,18,Requirements,Nanomaterial,Does the product contain any substances classed as a nanomaterial as per Commission Recommendation of 18 October 2011?,Dropdown,Yes,yes,Yes,2026-08-19,Outdated,Open,2026-08-19
R006570,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,18,Requirements,Nanomaterial,Evaluation Procedures,Dropdown,Yes,yes,tbc,2026-08-07,Flagged (needs supplier confirmation),Open,2026-08-07
R006572,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,19,Requirements,"Biocides Directive 98/8/EC, as amended by Ordinance EU 528/2012?","If it is a biocidal product in which country has this product been registered or authorized for which product type?
List of registered countries and product type:",Freetext,Yes,yes,123,2026-07-19,Flagged (needs supplier confirmation),Open,2026-07-19
R006582,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,22,Conflict Minerals,Responsible Minerals Sourcing (EU and US Legislative),"in case CMRT & EMRT are required, please upload the document",File upload,Yes,yes,Unknown / not specified,2026-07-19,Flagged (needs supplier confirmation),Open,2026-07-19
R006586,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,24,Requirements,Global automotive declarable substance list (GADSL),Please list all GADSL listet substances including the CAS numbers and concentrations:,Freetext,Yes,yes,123,2026-09-02,Flagged (needs supplier confirmation),Open,2026-09-02
R006588,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,25,Requirements,California Proposition 65,Applies to all purchased products,Dropdown,Yes,yes,Not Compliant,2026-07-14,Outdated,Open,2026-07-14
R006596,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,27,Requirements,EU Food contact status,Evaluation Procedures,Dropdown,Yes,yes,N/A,2026-07-14,Flagged (needs supplier confirmation),Open,2026-07-14
R006597,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,27,Requirements,EU Food contact status,"Lebensmittel-, Bedarfsgegenstände, - und Futtermittelgesetzbuches (Lebensmittel- und Futtermittelgesetzbuch– LFGB) of the Food, Consumer Goods, and Feed Code (Food and Feed Code – LFGB) in the version published on 15 September 2021 (Federal Law Gazette I p. 4253), last amended by Article 7 of the Act of 27 September 2021 (Federal Law Gazette I p. 4530), §§ 30 and 31",Dropdown,Yes,yes,Unknown / not specified,2026-08-16,Flagged (needs supplier confirmation),Open,2026-08-16
R006598,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,27,Requirements,EU Food contact status,Please state EU foodlaw status of your product incl. the relevant paragpraph,Freetext,Yes,yes,"Yes, compliant.",2026-08-06,Flagged (needs supplier confirmation),Open,2026-08-06
R006599,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,27,Requirements,EU Food contact status,Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-08-02,Flagged (needs supplier confirmation),Open,2026-08-02
R006608,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,28,Requirements,US FDA Status,Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-09-01,Flagged (needs supplier confirmation),Open,2026-09-01
R006613,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for Canada (DSL),Substance,Freetext,Yes,yes,"Yes, compliant.",2026-07-21,Flagged (needs supplier confirmation),Open,2026-07-21
R006614,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for Canada (DSL),Evaluation Procedures,Dropdown,Yes,yes,"yes, see attachment",2026-08-04,Flagged (needs supplier confirmation),Open,2026-08-04
R006617,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for Canada (NDSL),Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-07-31,Flagged (needs supplier confirmation),Open,2026-07-31
R006620,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for China (IECSC) ,Evaluation Procedures,Dropdown,Yes,yes,"Yes, compliant.",2026-07-29,Flagged (needs supplier confirmation),Open,2026-07-29
R006621,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for Korea (KECI),Korea (KECI),Dropdown,Yes,yes,"yes, see attachment",2026-07-29,Flagged (needs supplier confirmation),Open,2026-07-29
R006626,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for New Zealand (NZIOC),Evaluation Procedures,Dropdown,Yes,yes,,2026-08-04,Missing,Open,2026-08-04
R006630,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,"Global Inventory Status for Japan (ENCS), (ISHL)","Japan (ENCS), (ISHL)",Dropdown,Yes,yes,"yes, see attachment",2026-08-01,Flagged (needs supplier confirmation),Open,2026-08-01
R006631,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,"Global Inventory Status for Japan (ENCS), (ISHL)",Substance,Freetext,Yes,yes,Unknown / not specified,2026-07-29,Flagged (needs supplier confirmation),Open,2026-07-29
R006632,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,"Global Inventory Status for Japan (ENCS), (ISHL)",Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-07-21,Flagged (needs supplier confirmation),Open,2026-07-21
R006633,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for Taiwan (TSCI),Taiwan (TSCI),Dropdown,Yes,yes,,2026-07-19,Missing,Open,2026-07-19
R006637,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for Mexico (INSQ),Substance,Freetext,Yes,yes,123,2026-07-28,Flagged (needs supplier confirmation),Open,2026-07-28
R006640,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for Malaysia (EMS),Substance,Freetext,Yes,yes,"Yes, compliant.",2026-08-02,Flagged (needs supplier confirmation),Open,2026-08-02
R006645,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for Australia (AICS),Australia (AICS),Dropdown,Yes,yes,TBD,2026-07-22,Flagged (needs supplier confirmation),Open,2026-07-22
R006647,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,29,Requirements,Global Inventory Status for Australia (AICS),Evaluation Procedures,Dropdown,Yes,yes,Unknown / not specified,2026-07-30,Flagged (needs supplier confirmation),Open,2026-07-30
R006650,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 1,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,"Yes, compliant.",2026-08-05,Flagged (needs supplier confirmation),Open,2026-08-05
R006652,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 2,Substance Name,Freetext,Yes,yes,tbc,2026-07-15,Flagged (needs supplier confirmation),Open,2026-07-15
R006656,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 3,Substance Name,Freetext,Yes,yes,123,2026-07-28,Flagged (needs supplier confirmation),Open,2026-07-28
R006659,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 3,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,,2026-07-24,Missing,Open,2026-07-24
R006660,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 4,Substance Name,Freetext,Yes,yes,"Yes, compliant.",2026-07-18,Flagged (needs supplier confirmation),Open,2026-07-18
R006662,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 4,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,"Confirmed per supplier declaration for substance concentration (in %)
the concentration of the substance as a percentage of the homogeneous mass of the material., evidence on file.",2026-08-06,Outdated,Open,2026-08-06
R006663,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 4,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,pending,2026-08-14,Flagged (needs supplier confirmation),Open,2026-08-14
R006665,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 5,CAS No. ,Freetext,Yes,yes,"Confirmed per supplier declaration for cas no. , evidence on file.",2026-08-11,Outdated,Open,2026-08-11
R006667,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 5,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,"Yes, compliant.",2026-07-22,Flagged (needs supplier confirmation),Open,2026-07-22
R006672,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 7,Substance Name,Freetext,Yes,yes,"Confirmed per supplier declaration for substance name, evidence on file.",2026-07-28,Outdated,Open,2026-07-28
R006674,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 7,"Substance concentration (in %)
The concentration of the substance as a percentage of the homogeneous mass of the material.",Freetext,Yes,yes,"Confirmed per supplier declaration for substance concentration (in %)
the concentration of the substance as a percentage of the homogeneous mass of the material., evidence on file.",2026-09-01,Outdated,Open,2026-09-01
R006676,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 8,Substance Name,Freetext,Yes,yes,123,2026-08-13,Flagged (needs supplier confirmation),Open,2026-08-13
R006680,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 9,Substance Name,Freetext,Yes,yes,123,2026-07-25,Flagged (needs supplier confirmation),Open,2026-07-25
R006681,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 9,CAS No. ,Freetext,Yes,yes,TBD,2026-07-26,Flagged (needs supplier confirmation),Open,2026-07-26
R006683,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,30,Full Material Declaration,Material 9,"Additional information
e.g. name of the product part where the substance is located, use of an applicable exception incl. number, measuring method.",Freetext,Yes,yes,,2026-08-14,Missing,Open,2026-08-14
R006694,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,31,Sustainability data (currently optional),Share of recycled material,Substance concentration (in %),Freetext,Yes,yes,Unknown / not specified,2026-08-09,Flagged (needs supplier confirmation),Open,2026-08-09
R006695,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,31,Sustainability data (currently optional),Share of recycled material,"Additional information
Source of the recycled material (e.g., post-industrial vs. post consumer), type of recycling (e.g., mechanical), type of certification (e.g., ISCC, mass balanced), measuring method, etc.",Freetext,Yes,yes,N/A,2026-07-16,Flagged (needs supplier confirmation),Open,2026-07-16
R006699,19766045,Atlas Polymers Inc.,Turkey,36147-96457-01,MDF,31,Sustainability data (currently optional),Share of other circular material feedstock,"Additional information
Source of the recycled material (e.g., post-industrial vs. post consumer), type of recycling (e.g., mechanical), type of certification (e.g., ISCC, mass balanced), measuring method, etc.",Freetext,Yes,yes,N/A,2026-07-14,Flagged (needs supplier confirmation),Open,2026-07-14
R006703,19766045,Atlas Polymers Inc.,Turkey,14079-93122-01,MDF,1,General information,Introduction,"Is this product a: Monomer, Polymer or no longer polymer or ""other""?",Dropdown,Yes,yes,other,2026-08-25,Outdated,Open,2026-08-25
R006704,19766045,Atlas Polymers Inc.,Turkey,14079-93122-01,MDF,1,General information,Introduction,Declaration of comformidity,Freetext,Yes,yes,TBD,2026-08-25,Flagged (needs supplier confirmation),Open,2026-08-25
R006706,19766045,Atlas Polymers Inc.,Turkey,14079-93122-01,MDF,2,REACH Registration Status,REACH Registration Status,"Have all substances included in this product been registered? Yes, no, exempt?",Dropdown,Yes,yes,Exempt,2026-08-15,Outdated,Open,2026-08-15
